date,PriceStats,CPI
2011/2/1,102.3687,100.6435
2011/2/2,102.4436,100.6435
2011/2/3,102.4613,100.6435
2011/2/4,102.4556,100.6435
2011/2/5,102.4529,100.6435
2011/2/6,102.4805,100.6435
2011/2/7,102.4698,100.6435
2011/2/8,102.4652,100.6435
2011/2/9,102.4746,100.6435
2011/2/10,102.4801,100.6435
2011/2/11,102.4808,100.6435
2011/2/12,102.488,100.6435
2011/2/13,102.4832,100.6435
2011/2/14,102.4786,100.6435
2011/2/15,102.4822,100.6435
2011/2/16,102.554,100.6435
2011/2/17,102.5543,100.6435
2011/2/18,102.5529,100.6435
2011/2/19,102.5714,100.6435
2011/2/20,102.5653,100.6435
2011/2/21,102.5406,100.6435
2011/2/22,102.5654,100.6435
2011/2/23,102.595,100.6435
2011/2/24,102.5976,100.6435
2011/2/25,102.6005,100.6435
2011/2/26,102.6036,100.6435
2011/2/27,102.5998,100.6435
2011/2/28,102.5933,100.6435
2011/3/1,102.5995,101.1398
2011/3/2,102.6155,101.1398
2011/3/3,102.6228,101.1398
2011/3/4,102.6126,101.1398
2011/3/5,102.6218,101.1398
2011/3/6,102.6166,101.1398
2011/3/7,102.6088,101.1398
2011/3/8,102.634,101.1398
2011/3/9,102.7829,101.1398
2011/3/10,102.8321,101.1398
2011/3/11,102.8685,101.1398
2011/3/12,102.8934,101.1398
2011/3/13,102.922,101.1398
2011/3/14,102.9248,101.1398
2011/3/15,102.9211,101.1398
2011/3/16,102.9133,101.1398
2011/3/17,102.9246,101.1398
2011/3/18,102.9112,101.1398
2011/3/19,102.9,101.1398
2011/3/20,102.9034,101.1398
2011/3/21,102.9145,101.1398
2011/3/22,102.9124,101.1398
2011/3/23,102.9447,101.1398
2011/3/24,102.9794,101.1398
2011/3/25,103.0037,101.1398
2011/3/26,102.9818,101.1398
2011/3/27,103.0377,101.1398
2011/3/28,103.0583,101.1398
2011/3/29,103.068,101.1398
2011/3/30,103.0986,101.1398
2011/3/31,103.1214,101.1398
2011/4/1,103.1389,102.126
2011/4/2,103.1754,102.126
2011/4/3,103.206,102.126
2011/4/4,103.2362,102.126
2011/4/5,103.2472,102.126
2011/4/6,103.3286,102.126
2011/4/7,103.4025,102.126
2011/4/8,103.4598,102.126
2011/4/9,103.4892,102.126
2011/4/10,103.5134,102.126
2011/4/11,103.5413,102.126
2011/4/12,103.55,102.126
2011/4/13,103.5927,102.126
2011/4/14,103.6369,102.126
2011/4/15,103.6459,102.126
2011/4/16,103.6595,102.126
2011/4/17,103.6732,102.126
2011/4/18,103.6604,102.126
2011/4/19,103.6616,102.126
2011/4/20,103.7006,102.126
2011/4/21,103.7154,102.126
2011/4/22,103.7507,102.126
2011/4/23,103.7543,102.126
2011/4/24,103.7863,102.126
2011/4/25,103.7972,102.126
2011/4/26,103.8073,102.126
2011/4/27,103.9193,102.126
2011/4/28,103.9542,102.126
2011/4/29,103.9597,102.126
2011/4/30,103.9938,102.126
2011/5/1,104.0519,102.7836
2011/5/2,104.0673,102.7836
2011/5/3,104.0942,102.7836
2011/5/4,104.1515,102.7836
2011/5/5,104.1886,102.7836
2011/5/6,104.213,102.7836
2011/5/7,104.2198,102.7836
2011/5/8,104.2118,102.7836
2011/5/9,104.2021,102.7836
2011/5/10,104.1828,102.7836
2011/5/11,104.1581,102.7836
2011/5/12,104.1865,102.7836
2011/5/13,104.2232,102.7836
2011/5/14,104.227,102.7836
2011/5/15,104.2074,102.7836
2011/5/16,104.185,102.7836
2011/5/17,104.1681,102.7836
2011/5/18,104.1743,102.7836
2011/5/19,104.1414,102.7836
2011/5/20,104.0991,102.7836
2011/5/21,104.0607,102.7836
2011/5/22,104.0355,102.7836
2011/5/23,103.9871,102.7836
2011/5/24,103.9702,102.7836
2011/5/25,103.9577,102.7836
2011/5/26,103.9115,102.7836
2011/5/27,103.9156,102.7836
2011/5/28,103.8986,102.7836
2011/5/29,103.8615,102.7836
2011/5/30,103.8311,102.7836
2011/5/31,103.8188,102.7836
2011/6/1,103.7461,103.2672
2011/6/2,103.7494,103.2672
2011/6/3,103.7605,103.2672
2011/6/4,103.7695,103.2672
2011/6/5,103.7627,103.2672
2011/6/6,103.7785,103.2672
2011/6/7,103.7647,103.2672
2011/6/8,103.7842,103.2672
2011/6/9,103.7521,103.2672
2011/6/10,103.7294,103.2672
2011/6/11,103.7086,103.2672
2011/6/12,103.6824,103.2672
2011/6/13,103.6579,103.2672
2011/6/14,103.6453,103.2672
2011/6/15,103.9796,103.2672
2011/6/16,103.9588,103.2672
2011/6/17,103.9348,103.2672
2011/6/18,103.6864,103.2672
2011/6/19,103.666,103.2672
2011/6/20,103.6221,103.2672
2011/6/21,103.6239,103.2672
2011/6/22,103.655,103.2672
2011/6/23,103.633,103.2672
2011/6/24,103.605,103.2672
2011/6/25,103.5805,103.2672
2011/6/26,103.5474,103.2672
2011/6/27,103.5133,103.2672
2011/6/28,103.462,103.2672
2011/6/29,103.5076,103.2672
2011/6/30,103.49,103.2672
2011/7/1,103.4693,103.1566
2011/7/2,103.4878,103.1566
2011/7/3,103.5137,103.1566
2011/7/4,103.518,103.1566
2011/7/5,103.5102,103.1566
2011/7/6,103.5439,103.1566
2011/7/7,103.5759,103.1566
2011/7/8,103.6284,103.1566
2011/7/9,103.6519,103.1566
2011/7/10,103.714,103.1566
2011/7/11,103.7466,103.1566
2011/7/12,103.7546,103.1566
2011/7/13,103.9866,103.1566
2011/7/14,103.8119,103.1566
2011/7/15,103.8205,103.1566
2011/7/16,103.868,103.1566
2011/7/17,103.8854,103.1566
2011/7/18,103.8972,103.1566
2011/7/19,103.8963,103.1566
2011/7/20,103.9233,103.1566
2011/7/21,103.9364,103.1566
2011/7/22,103.9414,103.1566
2011/7/23,103.9614,103.1566
2011/7/24,103.9655,103.1566
2011/7/25,103.9502,103.1566
2011/7/26,103.9575,103.1566
2011/7/27,103.9703,103.1566
2011/7/28,103.9911,103.1566
2011/7/29,104.0058,103.1566
2011/7/30,104.0234,103.1566
2011/7/31,104.0327,103.1566
2011/8/1,104.0357,103.248
2011/8/2,104.0502,103.248
2011/8/3,104.0087,103.248
2011/8/4,104.0156,103.248
2011/8/5,104.0132,103.248
2011/8/6,104.0095,103.248
2011/8/7,103.9924,103.248
2011/8/8,103.967,103.248
2011/8/9,103.938,103.248
2011/8/10,103.9398,103.248
2011/8/11,103.9121,103.248
2011/8/12,103.8648,103.248
2011/8/13,103.8366,103.248
2011/8/14,103.8256,103.248
2011/8/15,103.775,103.248
2011/8/16,103.7638,103.248
2011/8/17,103.7966,103.248
2011/8/18,103.7939,103.248
2011/8/19,103.8156,103.248
2011/8/20,103.821,103.248
2011/8/21,103.8116,103.248
2011/8/22,103.8074,103.248
2011/8/23,103.8506,103.248
2011/8/24,103.8941,103.248
2011/8/25,103.9264,103.248
2011/8/26,103.934,103.248
2011/8/27,103.9646,103.248
2011/8/28,103.9882,103.248
2011/8/29,103.9849,103.248
2011/8/30,103.9857,103.248
2011/8/31,104.0345,103.248
2011/9/1,104.0408,103.5327
2011/9/2,104.0606,103.5327
2011/9/3,104.0643,103.5327
2011/9/4,104.068,103.5327
2011/9/5,104.1311,103.5327
2011/9/6,104.0215,103.5327
2011/9/7,104.1341,103.5327
2011/9/8,104.1441,103.5327
2011/9/9,104.1584,103.5327
2011/9/10,104.1732,103.5327
2011/9/11,104.1815,103.5327
2011/9/12,104.2009,103.5327
2011/9/13,104.2072,103.5327
2011/9/14,104.2946,103.5327
2011/9/15,104.2871,103.5327
2011/9/16,104.2646,103.5327
2011/9/17,104.2427,103.5327
2011/9/18,104.2234,103.5327
2011/9/19,104.2063,103.5327
2011/9/20,104.2327,103.5327
2011/9/21,104.1864,103.5327
2011/9/22,104.1622,103.5327
2011/9/23,104.1279,103.5327
2011/9/24,104.1006,103.5327
2011/9/25,104.0615,103.5327
2011/9/26,104.0217,103.5327
2011/9/27,103.9664,103.5327
2011/9/28,103.9629,103.5327
2011/9/29,103.9357,103.5327
2011/9/30,103.9098,103.5327
2011/10/1,103.8848,103.6899
2011/10/2,103.849,103.6899
2011/10/3,103.808,103.6899
2011/10/4,103.7507,103.6899
2011/10/5,103.7693,103.6899
2011/10/6,103.7425,103.6899
2011/10/7,103.7072,103.6899
2011/10/8,103.6993,103.6899
2011/10/9,103.6999,103.6899
2011/10/10,103.7017,103.6899
2011/10/11,103.6977,103.6899
2011/10/12,103.818,103.6899
2011/10/13,103.8554,103.6899
2011/10/14,103.885,103.6899
2011/10/15,103.9216,103.6899
2011/10/16,103.9451,103.6899
2011/10/17,103.9486,103.6899
2011/10/18,103.9605,103.6899
2011/10/19,104.0134,103.6899
2011/10/20,104.0341,103.6899
2011/10/21,104.0242,103.6899
2011/10/22,104.0169,103.6899
2011/10/23,104.0037,103.6899
2011/10/24,103.9988,103.6899
2011/10/25,103.9989,103.6899
2011/10/26,104.0197,103.6899
2011/10/27,104.0179,103.6899
2011/10/28,103.9711,103.6899
2011/10/29,103.9682,103.6899
2011/10/30,103.9823,103.6899
2011/10/31,103.9731,103.6899
2011/11/1,103.9695,103.476
2011/11/2,103.9665,103.476
2011/11/3,103.9632,103.476
2011/11/4,103.9676,103.476
2011/11/5,103.9556,103.476
2011/11/6,103.9413,103.476
2011/11/7,103.9219,103.476
2011/11/8,103.8754,103.476
2011/11/9,103.9322,103.476
2011/11/10,103.9541,103.476
2011/11/11,103.9784,103.476
2011/11/12,103.985,103.476
2011/11/13,103.9772,103.476
2011/11/14,104.0139,103.476
2011/11/15,104.0145,103.476
2011/11/16,104.0085,103.476
2011/11/17,104.0063,103.476
2011/11/18,103.9816,103.476
2011/11/19,103.9766,103.476
2011/11/20,103.9327,103.476
2011/11/21,103.9035,103.476
2011/11/22,103.8847,103.476
2011/11/23,103.8803,103.476
2011/11/24,103.8546,103.476
2011/11/25,103.869,103.476
2011/11/26,103.8381,103.476
2011/11/27,103.7906,103.476
2011/11/28,103.7765,103.476
2011/11/29,103.7679,103.476
2011/11/30,103.7504,103.476
2011/12/1,103.7811,103.3887
2011/12/2,103.7562,103.3887
2011/12/3,103.7455,103.3887
2011/12/4,103.7125,103.3887
2011/12/5,103.7154,103.3887
2011/12/6,103.7308,103.3887
2011/12/7,103.7545,103.3887
2011/12/8,103.724,103.3887
2011/12/9,103.7222,103.3887
2011/12/10,103.7538,103.3887
2011/12/11,103.7272,103.3887
2011/12/12,103.6726,103.3887
2011/12/13,103.6512,103.3887
2011/12/14,103.6272,103.3887
2011/12/15,103.62,103.3887
2011/12/16,103.6038,103.3887
2011/12/17,103.5762,103.3887
2011/12/18,103.5386,103.3887
2011/12/19,103.5388,103.3887
2011/12/20,103.488,103.3887
2011/12/21,103.4911,103.3887
2011/12/22,103.4741,103.3887
2011/12/23,103.4837,103.3887
2011/12/24,103.4975,103.3887
2011/12/25,103.5022,103.3887
2011/12/26,103.5782,103.3887
2011/12/27,103.5744,103.3887
2011/12/28,103.611,103.3887
2011/12/29,103.6348,103.3887
2011/12/30,103.6532,103.3887
2011/12/31,103.6713,103.3887
2012/1/1,103.6538,103.1337
2012/1/2,103.6922,103.1337
2012/1/3,103.6733,103.1337
2012/1/4,103.762,103.1337
2012/1/5,103.7644,103.1337
2012/1/6,103.8394,103.1337
2012/1/7,103.9128,103.1337
2012/1/8,103.9457,103.1337
2012/1/9,103.9569,103.1337
2012/1/10,104.018,103.1337
2012/1/11,104.0087,103.1337
2012/1/12,104.0196,103.1337
2012/1/13,104.0392,103.1337
2012/1/14,104.0609,103.1337
2012/1/15,104.0997,103.1337
2012/1/16,104.0996,103.1337
2012/1/17,104.0891,103.1337
2012/1/18,104.0823,103.1337
2012/1/19,104.0768,103.1337
2012/1/20,104.0483,103.1337
2012/1/21,104.0939,103.1337
2012/1/22,104.1045,103.1337
2012/1/23,104.086,103.1337
2012/1/24,104.0488,103.1337
2012/1/25,104.0854,103.1337
2012/1/26,104.0867,103.1337
2012/1/27,104.0945,103.1337
2012/1/28,104.1048,103.1337
2012/1/29,104.1599,103.1337
2012/1/30,104.2442,103.1337
2012/1/31,104.2598,103.1337
2012/2/1,104.2844,103.5875
2012/2/2,104.3111,103.5875
2012/2/3,104.3366,103.5875
2012/2/4,104.3443,103.5875
2012/2/5,104.3754,103.5875
2012/2/6,104.3918,103.5875
2012/2/7,104.3808,103.5875
2012/2/8,104.4443,103.5875
2012/2/9,104.4714,103.5875
2012/2/10,104.5007,103.5875
2012/2/11,104.5219,103.5875
2012/2/12,104.5652,103.5875
2012/2/13,104.5645,103.5875
2012/2/14,104.571,103.5875
2012/2/15,104.61,103.5875
2012/2/16,104.6209,103.5875
2012/2/17,104.6089,103.5875
2012/2/18,104.6155,103.5875
2012/2/19,104.6547,103.5875
2012/2/20,104.6947,103.5875
2012/2/21,104.6976,103.5875
2012/2/22,104.7675,103.5875
2012/2/23,104.8171,103.5875
2012/2/24,104.8643,103.5875
2012/2/25,104.9421,103.5875
2012/2/26,105.049,103.5875
2012/2/27,105.0904,103.5875
2012/2/28,105.0719,103.5875
2012/2/29,105.1187,103.5875
2012/3/1,105.1806,104.0436
2012/3/2,105.2099,104.0436
2012/3/3,105.208,104.0436
2012/3/4,105.265,104.0436
2012/3/5,105.3289,104.0436
2012/3/6,105.3626,104.0436
2012/3/7,105.3968,104.0436
2012/3/8,105.4302,104.0436
2012/3/9,105.4361,104.0436
2012/3/10,105.4429,104.0436
2012/3/11,105.4841,104.0436
2012/3/12,105.5065,104.0436
2012/3/13,105.5307,104.0436
2012/3/14,105.5522,104.0436
2012/3/15,105.5768,104.0436
2012/3/16,105.5945,104.0436
2012/3/17,105.6249,104.0436
2012/3/18,105.6443,104.0436
2012/3/19,105.6685,104.0436
2012/3/20,105.6721,104.0436
2012/3/21,105.7192,104.0436
2012/3/22,105.749,104.0436
2012/3/23,105.7912,104.0436
2012/3/24,105.8182,104.0436
2012/3/25,105.837,104.0436
2012/3/26,105.8337,104.0436
2012/3/27,105.8216,104.0436
2012/3/28,105.868,104.0436
2012/3/29,105.8812,104.0436
2012/3/30,105.9086,104.0436
2012/3/31,105.9278,104.0436
2012/4/1,105.9476,104.8338
2012/4/2,105.949,104.8338
2012/4/3,105.917,104.8338
2012/4/4,105.9526,104.8338
2012/4/5,105.9687,104.8338
2012/4/6,105.9992,104.8338
2012/4/7,106.0071,104.8338
2012/4/8,106.0139,104.8338
2012/4/9,105.9938,104.8338
2012/4/10,105.9826,104.8338
2012/4/11,105.9892,104.8338
2012/4/12,106.0533,104.8338
2012/4/13,106.0455,104.8338
2012/4/14,106.0396,104.8338
2012/4/15,106.0461,104.8338
2012/4/16,106.1019,104.8338
2012/4/17,106.078,104.8338
2012/4/18,106.0798,104.8338
2012/4/19,106.0733,104.8338
2012/4/20,106.0616,104.8338
2012/4/21,106.0431,104.8338
2012/4/22,106.0203,104.8338
2012/4/23,105.9857,104.8338
2012/4/24,105.9667,104.8338
2012/4/25,105.9855,104.8338
2012/4/26,105.9676,104.8338
2012/4/27,105.931,104.8338
2012/4/28,105.9186,104.8338
2012/4/29,105.9004,104.8338
2012/4/30,105.8997,104.8338
2012/5/1,105.8604,105.1505
2012/5/2,105.8624,105.1505
2012/5/3,105.8477,105.1505
2012/5/4,105.8437,105.1505
2012/5/5,105.8408,105.1505
2012/5/6,105.8266,105.1505
2012/5/7,105.7988,105.1505
2012/5/8,105.73,105.1505
2012/5/9,105.7974,105.1505
2012/5/10,105.7775,105.1505
2012/5/11,105.7466,105.1505
2012/5/12,105.7407,105.1505
2012/5/13,105.7213,105.1505
2012/5/14,105.7603,105.1505
2012/5/15,105.7249,105.1505
2012/5/16,105.726,105.1505
2012/5/17,105.732,105.1505
2012/5/18,105.7081,105.1505
2012/5/19,105.6935,105.1505
2012/5/20,105.6621,105.1505
2012/5/21,105.6415,105.1505
2012/5/22,105.63,105.1505
2012/5/23,105.661,105.1505
2012/5/24,105.6623,105.1505
2012/5/25,105.6593,105.1505
2012/5/26,105.6226,105.1505
2012/5/27,105.5996,105.1505
2012/5/28,105.5857,105.1505
2012/5/29,105.5536,105.1505
2012/5/30,105.5725,105.1505
2012/5/31,105.5705,105.1505
2012/6/1,105.5654,105.0271
2012/6/2,105.5596,105.0271
2012/6/3,105.5312,105.0271
2012/6/4,105.4808,105.0271
2012/6/5,105.4548,105.0271
2012/6/6,105.463,105.0271
2012/6/7,105.4471,105.0271
2012/6/8,105.3992,105.0271
2012/6/9,105.3781,105.0271
2012/6/10,105.363,105.0271
2012/6/11,105.3393,105.0271
2012/6/12,105.3202,105.0271
2012/6/13,105.3611,105.0271
2012/6/14,105.3791,105.0271
2012/6/15,105.3555,105.0271
2012/6/16,105.3412,105.0271
2012/6/17,105.3358,105.0271
2012/6/18,105.3378,105.0271
2012/6/19,105.3032,105.0271
2012/6/20,105.3083,105.0271
2012/6/21,105.2799,105.0271
2012/6/22,105.2417,105.0271
2012/6/23,105.2069,105.0271
2012/6/24,105.1854,105.0271
2012/6/25,105.1475,105.0271
2012/6/26,105.088,105.0271
2012/6/27,105.1061,105.0271
2012/6/28,105.0734,105.0271
2012/6/29,105.0331,105.0271
2012/6/30,104.9791,105.0271
2012/7/1,104.9446,104.8731
2012/7/2,104.9512,104.8731
2012/7/3,104.9376,104.8731
2012/7/4,104.9395,104.8731
2012/7/5,104.9731,104.8731
2012/7/6,104.9844,104.8731
2012/7/7,105.0242,104.8731
2012/7/8,105.075,104.8731
2012/7/9,105.0986,104.8731
2012/7/10,105.0938,104.8731
2012/7/11,105.1616,104.8731
2012/7/12,105.1674,104.8731
2012/7/13,105.1604,104.8731
2012/7/14,105.1675,104.8731
2012/7/15,105.1526,104.8731
2012/7/16,105.1308,104.8731
2012/7/17,105.1664,104.8731
2012/7/18,105.2155,104.8731
2012/7/19,105.2581,104.8731
2012/7/20,105.2816,104.8731
2012/7/21,105.3091,104.8731
2012/7/22,105.3379,104.8731
2012/7/23,105.3642,104.8731
2012/7/24,105.3251,104.8731
2012/7/25,105.4013,104.8731
2012/7/26,105.4287,104.8731
2012/7/27,105.4498,104.8731
2012/7/28,105.447,104.8731
2012/7/29,105.4531,104.8731
2012/7/30,105.4692,104.8731
2012/7/31,105.4523,104.8731
2012/8/1,105.4448,104.7022
2012/8/2,105.5067,104.7022
2012/8/3,105.5472,104.7022
2012/8/4,105.6068,104.7022
2012/8/5,105.6876,104.7022
2012/8/6,105.7714,104.7022
2012/8/7,105.7327,104.7022
2012/8/8,105.809,104.7022
2012/8/9,105.8617,104.7022
2012/8/10,105.9255,104.7022
2012/8/11,105.9595,104.7022
2012/8/12,106.0159,104.7022
2012/8/13,106.0353,104.7022
2012/8/14,106.0954,104.7022
2012/8/15,106.1645,104.7022
2012/8/16,106.2037,104.7022
2012/8/17,106.2129,104.7022
2012/8/18,106.2416,104.7022
2012/8/19,106.2238,104.7022
2012/8/20,106.1866,104.7022
2012/8/21,106.1789,104.7022
2012/8/22,106.231,104.7022
2012/8/23,106.2361,104.7022
2012/8/24,106.2452,104.7022
2012/8/25,106.2853,104.7022
2012/8/26,106.3441,104.7022
2012/8/27,106.3862,104.7022
2012/8/28,106.377,104.7022
2012/8/29,106.3857,104.7022
2012/8/30,106.4757,104.7022
2012/8/31,106.5298,104.7022
2012/9/1,106.5567,105.2849
2012/9/2,106.4795,105.2849
2012/9/3,106.4767,105.2849
2012/9/4,106.4385,105.2849
2012/9/5,106.4832,105.2849
2012/9/6,106.4972,105.2849
2012/9/7,106.5134,105.2849
2012/9/8,106.5119,105.2849
2012/9/9,106.5564,105.2849
2012/9/10,106.5659,105.2849
2012/9/11,106.5648,105.2849
2012/9/12,106.6456,105.2849
2012/9/13,106.7042,105.2849
2012/9/14,106.7327,105.2849
2012/9/15,106.7604,105.2849
2012/9/16,106.7757,105.2849
2012/9/17,106.7859,105.2849
2012/9/18,106.7711,105.2849
2012/9/19,106.757,105.2849
2012/9/20,106.7812,105.2849
2012/9/21,106.7616,105.2849
2012/9/22,106.7407,105.2849
2012/9/23,106.7293,105.2849
2012/9/24,106.7066,105.2849
2012/9/25,106.6801,105.2849
2012/9/26,106.698,105.2849
2012/9/27,106.7071,105.2849
2012/9/28,106.677,105.2849
2012/9/29,106.5987,105.2849
2012/9/30,106.636,105.2849
2012/10/1,106.7328,105.7547
2012/10/2,106.7317,105.7547
2012/10/3,106.7265,105.7547
2012/10/4,106.7463,105.7547
2012/10/5,106.7287,105.7547
2012/10/6,106.7202,105.7547
2012/10/7,106.7295,105.7547
2012/10/8,106.7205,105.7547
2012/10/9,106.7395,105.7547
2012/10/10,106.7559,105.7547
2012/10/11,106.7821,105.7547
2012/10/12,106.7871,105.7547
2012/10/13,106.7869,105.7547
2012/10/14,106.8203,105.7547
2012/10/15,106.804,105.7547
2012/10/16,106.7503,105.7547
2012/10/17,106.7212,105.7547
2012/10/18,106.7164,105.7547
2012/10/19,106.7824,105.7547
2012/10/20,106.7461,105.7547
2012/10/21,106.7196,105.7547
2012/10/22,106.7128,105.7547
2012/10/23,106.6695,105.7547
2012/10/24,106.6783,105.7547
2012/10/25,106.642,105.7547
2012/10/26,106.5813,105.7547
2012/10/27,106.4274,105.7547
2012/10/28,106.4102,105.7547
2012/10/29,106.4272,105.7547
2012/10/30,106.3948,105.7547
2012/10/31,106.4064,105.7547
2012/11/1,106.4008,105.7135
2012/11/2,106.3662,105.7135
2012/11/3,106.2974,105.7135
2012/11/4,106.2804,105.7135
2012/11/5,106.3229,105.7135
2012/11/6,106.2869,105.7135
2012/11/7,106.2875,105.7135
2012/11/8,106.2843,105.7135
2012/11/9,106.2812,105.7135
2012/11/10,106.2757,105.7135
2012/11/11,106.2068,105.7135
2012/11/12,106.1878,105.7135
2012/11/13,106.1641,105.7135
2012/11/14,106.2136,105.7135
2012/11/15,106.2352,105.7135
2012/11/16,106.2127,105.7135
2012/11/17,106.1933,105.7135
2012/11/18,106.1938,105.7135
2012/11/19,106.1624,105.7135
2012/11/20,106.1124,105.7135
2012/11/21,106.105,105.7135
2012/11/22,106.1263,105.7135
2012/11/23,106.1959,105.7135
2012/11/24,106.2148,105.7135
2012/11/25,106.1875,105.7135
2012/11/26,106.1904,105.7135
2012/11/27,106.1863,105.7135
2012/11/28,106.2097,105.7135
2012/11/29,106.2216,105.7135
2012/11/30,106.1944,105.7135
2012/12/1,106.1711,105.2126
2012/12/2,106.1544,105.2126
2012/12/3,106.1277,105.2126
2012/12/4,106.1042,105.2126
2012/12/5,106.1018,105.2126
2012/12/6,106.1106,105.2126
2012/12/7,106.0949,105.2126
2012/12/8,106.0741,105.2126
2012/12/9,106.0548,105.2126
2012/12/10,106.0157,105.2126
2012/12/11,105.9961,105.2126
2012/12/12,105.9731,105.2126
2012/12/13,105.9612,105.2126
2012/12/14,105.9245,105.2126
2012/12/15,105.861,105.2126
2012/12/16,105.8395,105.2126
2012/12/17,105.78,105.2126
2012/12/18,105.7377,105.2126
2012/12/19,105.7603,105.2126
2012/12/20,105.7475,105.2126
2012/12/21,105.7157,105.2126
2012/12/22,105.7334,105.2126
2012/12/23,105.7711,105.2126
2012/12/24,105.8034,105.2126
2012/12/25,105.8048,105.2126
2012/12/26,105.8037,105.2126
2012/12/27,105.8445,105.2126
2012/12/28,105.8629,105.2126
2012/12/29,105.8952,105.2126
2012/12/30,105.9381,105.2126
2012/12/31,105.9196,105.2126
2013/1/1,105.9069,104.9293
2013/1/2,105.9012,104.9293
2013/1/3,105.9042,104.9293
2013/1/4,105.9005,104.9293
2013/1/5,105.9231,104.9293
2013/1/6,105.9181,104.9293
2013/1/7,105.919,104.9293
2013/1/8,105.9195,104.9293
2013/1/9,105.9674,104.9293
2013/1/10,105.9798,104.9293
2013/1/11,105.9812,104.9293
2013/1/12,105.9776,104.9293
2013/1/13,105.9526,104.9293
2013/1/14,105.9407,104.9293
2013/1/15,105.9642,104.9293
2013/1/16,105.9671,104.9293
2013/1/17,105.974,104.9293
2013/1/18,105.9655,104.9293
2013/1/19,105.9635,104.9293
2013/1/20,105.9916,104.9293
2013/1/21,105.9755,104.9293
2013/1/22,105.9942,104.9293
2013/1/23,106.067,104.9293
2013/1/24,106.1071,104.9293
2013/1/25,106.1218,104.9293
2013/1/26,106.147,104.9293
2013/1/27,106.187,104.9293
2013/1/28,106.2216,104.9293
2013/1/29,106.2248,104.9293
2013/1/30,106.2957,104.9293
2013/1/31,106.3605,104.9293
2013/2/1,106.4377,105.2396
2013/2/2,106.578,105.2396
2013/2/3,106.6237,105.2396
2013/2/4,106.6857,105.2396
2013/2/5,106.7048,105.2396
2013/2/6,106.7722,105.2396
2013/2/7,106.8161,105.2396
2013/2/8,106.8463,105.2396
2013/2/9,106.8794,105.2396
2013/2/10,106.927,105.2396
2013/2/11,106.9473,105.2396
2013/2/12,106.9593,105.2396
2013/2/13,107.0212,105.2396
2013/2/14,107.0696,105.2396
2013/2/15,107.1109,105.2396
2013/2/16,107.1518,105.2396
2013/2/17,107.249,105.2396
2013/2/18,107.3227,105.2396
2013/2/19,107.3631,105.2396
2013/2/20,107.4416,105.2396
2013/2/21,107.4848,105.2396
2013/2/22,107.5263,105.2396
2013/2/23,107.551,105.2396
2013/2/24,107.5613,105.2396
2013/2/25,107.5579,105.2396
2013/2/26,107.5444,105.2396
2013/2/27,107.5835,105.2396
2013/2/28,107.5937,105.2396
2013/3/1,107.5894,106.1015
2013/3/2,107.57,106.1015
2013/3/3,107.5569,106.1015
2013/3/4,107.5589,106.1015
2013/3/5,107.5378,106.1015
2013/3/6,107.5244,106.1015
2013/3/7,107.5144,106.1015
2013/3/8,107.5008,106.1015
2013/3/9,107.4751,106.1015
2013/3/10,107.4785,106.1015
2013/3/11,107.453,106.1015
2013/3/12,107.4228,106.1015
2013/3/13,107.4427,106.1015
2013/3/14,107.4439,106.1015
2013/3/15,107.4393,106.1015
2013/3/16,107.4273,106.1015
2013/3/17,107.4145,106.1015
2013/3/18,107.4159,106.1015
2013/3/19,107.4027,106.1015
2013/3/20,107.442,106.1015
2013/3/21,107.4668,106.1015
2013/3/22,107.4554,106.1015
2013/3/23,107.4402,106.1015
2013/3/24,107.4193,106.1015
2013/3/25,107.4006,106.1015
2013/3/26,107.3829,106.1015
2013/3/27,107.3959,106.1015
2013/3/28,107.3755,106.1015
2013/3/29,107.3693,106.1015
2013/3/30,107.3688,106.1015
2013/3/31,107.3652,106.1015
2013/4/1,107.3767,106.3789
2013/4/2,107.3691,106.3789
2013/4/3,107.4322,106.3789
2013/4/4,107.4463,106.3789
2013/4/5,107.5488,106.3789
2013/4/6,107.533,106.3789
2013/4/7,107.4149,106.3789
2013/4/8,107.3962,106.3789
2013/4/9,107.4567,106.3789
2013/4/10,107.4613,106.3789
2013/4/11,107.4445,106.3789
2013/4/12,107.4344,106.3789
2013/4/13,107.4171,106.3789
2013/4/14,107.378,106.3789
2013/4/15,107.3741,106.3789
2013/4/16,107.3539,106.3789
2013/4/17,107.3577,106.3789
2013/4/18,107.3509,106.3789
2013/4/19,107.3281,106.3789
2013/4/20,107.2636,106.3789
2013/4/21,107.2399,106.3789
2013/4/22,107.2335,106.3789
2013/4/23,107.2245,106.3789
2013/4/24,107.2363,106.3789
2013/4/25,107.2258,106.3789
2013/4/26,107.2203,106.3789
2013/4/27,107.205,106.3789
2013/4/28,107.2015,106.3789
2013/4/29,107.199,106.3789
2013/4/30,107.1957,106.3789
2013/5/1,107.2217,106.2683
2013/5/2,107.2528,106.2683
2013/5/3,107.2634,106.2683
2013/5/4,107.2571,106.2683
2013/5/5,107.257,106.2683
2013/5/6,107.2511,106.2683
2013/5/7,107.2467,106.2683
2013/5/8,107.2975,106.2683
2013/5/9,107.3293,106.2683
2013/5/10,107.3542,106.2683
2013/5/11,107.3881,106.2683
2013/5/12,107.4365,106.2683
2013/5/13,107.457,106.2683
